id,name,y_pos,x_pos,address
EVS_000269,제주관광공사 자전거거치대(웰컴센터)_대여반납존,33.486,126.49959,제주특별자치도 제주시 선덕로 23 
EVS_000270,노형E-편한세상 아파트_대여반납존,33.4841,126.4697,제주특별자치도 제주시 수덕로 78 
EVS_000271,노형 뜨란채 아파트_대여반납존,33.48655,126.47268,제주특별자치도 제주시 수덕로 44 
EVS_000272,제주 주공1단지 아파트_대여반납존,33.48791,126.47303,제주특별자치도 제주시 정존11길 54 
EVS_000273,제주민속오일시장(전기차충전소 옆)_대여반납존,33.49654,126.4735,제주특별자치도 제주시 오일장동길 51 
EVS_000274,제주민속오일시장 버스정류장_대여반납존,33.49366,126.478066,제주특별자치도 제주시 일주서로 7783 
EVS_000275,제주 장애인기업종합지원센터 버스정류장(시티주유소)_대여반납존,33.4764,126.47975,제주특별자치도 제주시 진군남4길 5 
EVS_000276,탑동 해변공연장_대여반납존,33.518412,126.524718,제주특별자치도 제주시 삼도이동 1264
EVS_000277,제주 관덕정_대여반납존,33.51325,126.521413,제주특별자치도 제주시 관덕로 19 
EVS_000278,제주 영화의거리_대여반납존(남문사거리),33.50965,126.52335,제주특별자치도 제주시 관덕로8길 42 
EVS_000279,제주 삼성혈_대여반납존,33.5055,126.52849,제주특별자치도 제주시 삼성로 22 
EVS_000280,제주지방법원 사거리 자전거거치대_대여반납존,33.49297,126.53557,제주특별자치도 제주시 남광북5길 3 
EVS_000281,제주 해양경찰청 교차로_대여반납존,33.4855,126.54205,제주특별자치도 제주시 구산로 65 
EVS_000282,아라동 주민센터 주차장 입구_대여반납존,33.47615,126.5448,제주특별자치도 제주시 인다8길 5 
EVS_000283,제주아라 스위첸아파트 입구_대여반납존,33.47275,126.54298,제주특별자치도 제주시 아란9길 22 
EVS_000284,아라주공아파트 버스정류장_대여반납존,33.47309,126.54579,제주특별자치도 제주시 인다12길 2 
EVS_000285,아라아이파크 입구_대여반납존,33.475823,126.55005,제주특별자치도 제주시 인다1길 20 
EVS_000286,제주민속자연사박물관(국수거리) 버스정류장_대여반납존,33.5068,126.53055,제주특별자치도 제주시 삼성로 40 
EVS_000287,김만덕 기념관 버스정류장_대여반납존,33.5161,126.5301,제주특별자치도 제주시 산지로 7 
EVS_000288,어영공원 자전거거치대_대여반납존,33.517852,126.487068,제주특별자치도 제주시 용담삼동 2396-2
EVS_000289,신대중흥S클래스 2차아파트 후문_대여반납존,34.930451,127.549531,전라남도 순천시 해룡면 신대로 66 
EVS_000290,신대CGV 앞 자전거거치대_대여반납존,34.926251,127.552921,전라남도 순천시 해룡면 해광로 199 
EVS_000291,신대중흥S클래스 8차아파트 교차로_대여반납존,34.936151,127.549401,전라남도 순천시 해룡면 신대로 147 
EVS_000292,신대중흥S클래스 7차아파트 교차로_대여반납존,34.936551,127.546121,전라남도 순천시 해룡면 좌야로 150 
EVS_000293,순천 금당공원 교차로_대여반납존,34.949571,127.523936,전라남도 순천시 신흥중1길 28 
EVS_000294,순천의료원 자전거거치대_대여반납존,34.957135,127.483101,전라남도 순천시 서문성터길 2 
EVS_000295,순천팔마종합운동장 자전거거치대_대여반납존,34.935871,127.519149,전라남도 순천시 팔마로 333 
EVS_000296,순천 왕지공원(동명교회) 교차로_대여반납존,34.955931,127.534211,전라남도 순천시 연동남길 17 
EVS_000297,제주 용연구름다리_대여반납존,33.514961,126.514111,제주특별자치도 제주시 서해안로 660 
EVS_000298,이중섭거리_대여반납존,33.245595,126.564255,제주특별자치도 서귀포시 이중섭로 29 
EVS_000299,산방산 버스정류장_대여반납존,33.236247,126.312713,제주특별자치도 서귀포시 안덕면 사계리 166-4
EVS_000300,순천대학교(공과대학3호관)_대여반납존,34.970101,127.476651,전라남도 순천시 중앙로 225-12 
EVS_000301,함덕해안 교차로(제주선샤인호텔)_대여반납존,33.544571,126.662671,제주특별자치도 제주시 조천읍 신북로 481-9 
EVS_000302,김녕초등학교 버스정류장_대여반납존,33.555001,126.751111,제주특별자치도 제주시 구좌읍 김녕로 117 
EVS_000303,월정리 버스정류장(소낭게하 앞)_대여반납존,33.551977,126.790694,제주특별자치도 제주시 구좌읍 월정리 893-1
EVS_000304,평대리동동(세화) 버스정류장_대여반납존,33.524474,126.849731,제주특별자치도 제주시 구좌읍 일주동로 3087 
EVS_000305,하도리 버스정류장_대여반납존,33.517911,126.882961,제주특별자치도 제주시 구좌읍 일주동로 3425 
EVS_000306,종달리 버스정류장_대여반납존,33.495111,126.896151,제주특별자치도 제주시 구좌읍 종달로 35 
EVS_000307,성산 환승 정류장(고성리 회전교차로)_대여반납,33.447199,126.913733,제주특별자치도 서귀포시 성산읍 일출로 9 
EVS_000308,신양리입구 버스정류장_대여반납존,33.435658,126.910001,제주특별자치도 서귀포시 성산읍 일주동로 4402 
EVS_000309,온평초등학교 버스정류장_대여반납존,33.408175,126.897801,제주특별자치도 서귀포시 성산읍 일주동로 4731 
EVS_000310,표선 해수욕장 주차장 교차로_대여반납존,33.325401,126.842641,제주특별자치도 서귀포시 표선면 민속해안로 592 
EVS_000311,제주 해비치 리조트 호텔 입구_대여반납존,33.320521,126.844585,제주특별자치도 서귀포시 표선면 민속해안로 537 
EVS_000312,표선 환승 버스정류장(표선면사무소)_대여반납존,33.326721,126.831981,제주특별자치도 서귀포시 표선면 표선중앙로 74 
EVS_000313,표선고등학교 버스정류장_대여반납존,33.331385,126.829889,제주특별자치도 서귀포시 표선면 표선중앙로 31 
EVS_000314,가마리포구_대여반납존,33.304181,126.806145,제주특별자치도 서귀포시 표선면 일주동로6285번길 8 
EVS_000315,남원 환승 버스정류장(남원읍사무소)_대여반납존,33.280431,126.721122,제주특별자치도 서귀포시 남원읍 남원체육관로 342 
EVS_000316,성읍민속마을 주차장 자전거거치대_대여반납존,33.385181,126.800988,제주특별자치도 서귀포시 표선면 성읍정의현로 55 
EVS_000317,성읍 환승 버스정류장(성읍1리사무소)_대여반납,33.389129,126.798561,제주특별자치도 서귀포시 표선면 성읍민속로 138 
EVS_000318,공천포 버스정류장_대여반납존,33.265411,126.640332,제주특별자치도 서귀포시 남원읍 일주동로 7917 
EVS_000319,효돈농협하나로마트 버스정류장_대여반납존,33.260701,126.617175,제주특별자치도 서귀포시 하신상로 1 
EVS_000320,옹포리포구 주차장(옹포어촌계)_대여반납존,33.404499,126.250244,제주특별자치도 제주시 한림읍 옹포1길 33-3 
EVS_000321,오션스타 로비 입구_대여반납존,33.427755,126.926588,제주특별자치도 서귀포시 성산읍 섭지코지로 169 
EVS_000322,휘닉스 섭지코지 해양관광단지 입구_대여반납존,33.430444,126.929001,제주특별자치도 서귀포시 성산읍 섭지코지로 107 
EVS_000323,아쿠아플라넷 제주 자전거거치대_대여반납존,33.432555,126.925777,제주특별자치도 서귀포시 성산읍 섭지코지로 93-15 
EVS_000324,섭지코지 매표소 이륜차량주차장_대여반납존,33.424226,126.928615,제주특별자치도 서귀포시 성산읍 고성리 124-1
EVS_000325,연대포구 방파제 입구_대여반납존,33.494998,126.426005,제주특별자치도 제주시 연대마을길 34-10 
EVS_000326,연대마을 버스정류장_대여반납존,33.492811,126.428607,제주특별자치도 제주시 연대마을길 6 
EVS_000327,외도부영 1차 아파트 입구_대여반납존,33.487744,126.433169,제주특별자치도 제주시 우정로11길 18 
EVS_000328,외도부영 2차아파트(제주은행ATM)_대여반납존,33.485588,126.432644,제주특별자치도 제주시 우정로15길 12 
EVS_000329,월령포구_대여반납존,33.379548,126.216437,제주특별자치도 제주시 한림읍 월령리 330-1
EVS_000330,김재엽 관제교육,34.965842,127.482482,전라남도 순천시 북정3길 28
EVS_000331,순천대학교(사회과학관)_대여반납존,34.967674,127.478185,전남 순천시 석현동 350
EVS_000332,용연 구름다리 교차로_대여반납존,33.514539,126.513951,제주특별자치도 제주시 흥운길 27 
EVS_000333,제주보건소 교차로_대여반납존,33.492431,126.520225,제주특별자치도 제주시 연삼로 264 
EVS_000334,아시아호텔 자전거거치대_대여반납존,33.486178,126.485792,제주특별자치도 제주시 노연로 53 
EVS_000335,마트로 이도센트럴점 주차장_대여반납존,33.490132,126.536875,제주특별자치도 제주시 이도이동 2059
EVS_000336,빛의벙커 입구_대여반납존,33.440055,126.898712,제주특별자치도 서귀포시 성산읍 고성리 2040-1
EVS_000337,성산여객터미널 자전거거치대_대여반납존,33.472755,126.934031,제주특별자치도 서귀포시 성산읍 성산등용로 130-21 
EVS_000338,먹돌새기 교차로_대여반납존,33.504711,126.506944,제주특별자치도 제주시 용해로 147 
EVS_000339,서해안로 버스정류장_대여반납존,33.519737,126.493582,제주특별자치도 제주시 용담삼동 2292-2
EVS_000340,스마트시티3,33.251165,126.413351,제주특별자치도 서귀포시 중문관광로 82 GS25 중문단지점
EVS_000341,성산 고성회전교차로자전거거치대_대여반납존,33.447675,126.914864,제주특별자치도 서귀포시 성산읍 고성리 2747-40
EVS_000342,오조해녀의집 버스정류장_대여반납존,33.468795,126.922455,제주특별자치도 서귀포시 성산읍 오조리 2-5
EVS_000343,신아SB조선소 버스정류장_대여반납존,34.829346,128.425052,경남 통영시 도남동 399-3
EVS_000344,케이블카 하부역사 버스정류장_대여반납존,34.825761,128.425329,경남 통영시 도남동 산 63-21
EVS_000345,케이블카 파크랜드 버스정류장_대여반납존,34.825757,128.423441,경남 통영시 도남동 347-1
EVS_000346,동피랑벽화마을입구 맞은편_대여반납존,34.844396,128.426578,경남 통영시 동호동 379
EVS_000347,세병관입구_대여반납존,34.846449,128.423175,경남 통영시 문화동 118-5
EVS_000348,충렬사입구_대여반납존,34.846187,128.417272,경남 통영시 명정동 1173
EVS_000349,무전동 롯데마트_대여반납존,34.860028,128.427688,경남 통영시 무전동 1038
EVS_000350,수륙마을입구 버스정류장_대여반납존,34.82224,128.439744,경남 통영시 도남동 산 4-3
EVS_000351,한산마리나호텔리조트입구_대여반납존,34.805237,128.43431,경남 통영시 산양읍 영운리 261-18
EVS_000352,해저터널입구_대여반납존,34.83613,128.411382,경남 통영시 당동 406
EVS_000353,문화마당관광안내소_대여반납존,34.844367,128.424396,경남 통영시 중앙동 236
EVS_000354,KC인증1,37.325714,126.945438,경기도 군포시 군포첨단산업2로 48 KC인증 테스트존
EVS_000355,KC인증2,37.293771,126.989259,경기도 수원시 장안구 천천로22번길 34 KC인증 테스트존
EVS_000356,헬멧KC1,37.325714,126.945438,경기도 군포시 군포첨단산업2로 48 KC인증 테스트존
EVS_000357,헬멧KC2,37.293771,126.989259,경기도 수원시 장안구 천천로22번길 34 KC인증 테스트존
EVS_000358,스마트시티4,33.559579,126.817962,제주특별자치도 제주시 구좌읍 해맞이해안로 712-3 신재생에너지홍보관
EVS_000359,드르쿰다in성산 흡연실_대여반납존,33.444775,126.918876,제주특별자치도 서귀포시 성산읍 고성리 372-1
EVS_000360,호텔MCC 자전거거치대_대여반납존,33.460791,126.93141,제주특별자치도 서귀포시 성산읍 성산중앙로 6 
EVS_000361,썬라이즈 호텔 베이커리카페_대여반납존,33.460791,126.93141,제주특별자치도 서귀포시 성산읍 성산중앙로 6 
EVS_000362,힐멧 KC3,37.367924,126.950562,경기도 안양시 동안구 흥안대로 49 뷰로베리타스 안양사옥
EVS_000363,모이세해장국본점_대여반납존,33.481754,126.505185,제주특별자치도 제주시 연북로 221 
EVS_000364,에코아이,37.360023,126.950256,경기도 군포시 농심로 2 
EVS_000365,에코아이 1,37.360023,126.950256,경기도 군포시 농심로 2 
EVS_000366,KCL 인천,37.447494,126.739295,인천광역시 남동구 담방로 85 
EVS_000367,KCL 인천 S,37.447494,126.739295,인천광역시 남동구 담방로 85 
EVS_000368,온더스톤카페_대여반납존,33.470356,126.918294,제주특별자치도 서귀포시 성산읍 오조리 373-2
EVS_000369,온더스톤게스트하우스_대여반납존,33.470195,126.930672,제주특별자치도 서귀포시 성산읍 성산리 358-3
EVS_000370,세화해수욕장 화장실_대여반납존,33.524657,126.861625,제주특별자치도 제주시 구좌읍 세화리 1381-5
EVS_000371,해녀박물관 자전거거치대_대여반납존,33.522585,126.863091,제주특별자치도 제주시 구좌읍 상도리 471-31
EVS_000372,올레길3-B코스_대여반납존,33.388793,126.897555,제주특별자치도 서귀포시 성산읍 신산리 49-5
EVS_000373,성산일출봉농협하나로마트_대여반납존,33.446114,126.912573,제주특별자치도 서귀포시 성산읍 고성리 1093-13
EVS_000374,제주 스테이성산호텔 로비앞_대여반납존,33.43799,126.915959,제주특별자치도 서귀포시 성산읍 신고로 11
EVS_000375,오조리경로당 자전거거치대_대여반납존,33.461261,126.915429,제주특별자치도 서귀포시 성산읍 오조로80번길 1
EVS_000376,오조리상동입구 버스정류장_대여반납존,33.462884,126.910277,제주특별자치도 서귀포시 성산읍 오조리 2210
EVS_000377,리치유클레시아빛의축제조형물_대여반납존,33.460469,126.92966,제주특별자치도 서귀포시 성산읍 성산리 392
EVS_000378,성산일출봉입구 버스정류장_대여반납존,33.463753,126.933713,제주특별자치도 서귀포시 성산읍 성산리 229-6
EVS_000379,CU 성산고성LH점_대여반납존 ,33.450109,126.910154,제주특별자치도 서귀포시 성산읍 고성동서로 33
EVS_000380,GS25 성산신양점_대여반납존,33.43854,126.91926,제주특별자치도 서귀포시 성산읍 섭지코지로26번길 6 
EVS_000381,GS25 제주세화해변점 맞은편_대여반납존,33.524918,126.859381,제주특별자치도 제주시 구좌읍 세화리 산 1-11
EVS_000382,여수베네치아호텔_대여반납존,34.745536,127.751062,전남 여수시 수정동 774-2
EVS_000383,노형다담빌리지입구_대여반납존,33.48391,126.464467,제주특별자치도 제주시 노형동 2973
EVS_000384,제주칼호텔사거리_대여반납존,33.504689,126.526447,제주특별자치도 제주시 중앙로 159
EVS_000385,퍼시픽호텔 사거리_대여반납존,33.51052,126.519875,제주특별자치도 제주시 삼도일동 1227-3
EVS_000386,쏘카 제주공항_대여반납존,33.49388,126.49138,제주특별자치도 제주시 도두이동 162-12
EVS_000387,한일시티파크_대여반납존,33.49146,126.488686,제주특별자치도 제주시 연동 2335-4
EVS_000388,삼화 부영2차아파트 교차로_대여반납존,33.514053,126.573449,제주특별자치도 제주시 화북이동 115
EVS_000389,제주삼화휴먼시아 1단지 교차로_대여반납존,33.517024,126.573522,제주특별자치도 제주시 화북일동 1002-1
EVS_000390,삼화 부영7차아파트 교차로_대여반납존,33.51716,126.58184,제주특별자치도 제주시 도련일동 1909
EVS_000391,이브이트럭4-1,33.249283,126.423474,제주특별자치도 서귀포시 천제연로178번길 26
EVS_000392,대광로제비앙 지에이그린웰 아파트_대여반납존,34.935281,127.494537,전라남도 순천시 오천7길 29 
EVS_000393,오천 골드클래스 아파트_대여반납존,34.933151,127.494176,전라남도 순천시 오천4길 39 
EVS_000394,성산 유채꽃밭쉼터_대여반납존,33.460214,126.928775,제주특별자치도 서귀포시 성산읍 성산리 396-6
EVS_000395,월정카페거리_대여반납존,33.555592,126.796471,제주특별자치도 제주시 구좌읍 월정리 652-4
EVS_000396,스마트시티5,33.248179,126.51622,제주특별자치도 서귀포시 일주동로 9144 GS칼텍스 혁신도시주유소
EVS_000397,스마트시티_무인,33.248179,126.51622,제주특별자치도 서귀포시 일주동로 9144 GS칼텍스 혁신도시 주유소
EVS_000398,스타벅스 함덕점_대여반납존,33.542555,126.66866,제주특별자치도 제주시 조천읍 함덕리 1004-27
EVS_000399,이호테우목마등대_대여반납존,33.502844,126.453884,제주특별자치도 제주시 이호일동 374-3
EVS_000400,도련주공아파트_대여반납존,33.507058,126.589098,제주특별자치도 제주시 도련일동 1618
EVS_000401,고희주_대여반납존,33.488489,126.471017,제주특별자치도 제주시 수덕로 44
EVS_000402,서부두명품횟집거리_대여반납존,33.517782,126.528126,제주특별자치도 제주시 건입동 1444
EVS_000403,조천만세동산_대여반납존,33.492913,126.487689,제주특별자치도 제주시 도령로11길 26-9 
EVS_000404,아쿠아플라넷 제주(조형물)_대여반납존,33.434501,126.924913,제주특별자치도 서귀포시 성산읍 고성리 127-6
EVS_000405,신양해수욕장 공중화장실_대여반납존,33.434803,126.924003,제주특별자치도 서귀포시 성산읍 고성리 186-2
EVS_000406,웅천 해변공원_대여반납존,34.746896,127.671261,전라남도 순천시 북문길 183 
EVS_000407,웅천 비고시티_대여반납존,34.748561,127.677723,전라남도 순천시 북문길 183 
EVS_000408,맥도날드 여수학동DT_대여반납존,34.760934,127.664196,전라남도 순천시 북문길 183 
EVS_000409,설빙 여수 학동점_대여반납존,34.757016,127.663461,전라남도 순천시 북문길 183 
EVS_000410,여수 시민회관_대여반납존,34.746824,127.728566,전라남도 순천시 북문길 183 
EVS_000411,국동어항입구 사거리_대여반납존,34.729929,127.724258,전라남도 순천시 북문길 183 
EVS_000412,여수엑스포역 교차로_대여반납존,34.747689,127.744897,전라남도 순천시 북문길 183 
EVS_000413,여서문화거리_대여반납존,34.753282,127.703924,전라남도 순천시 북문길 183 
EVS_000414,여서동 문화의거리_대여반납존,34.749424,127.699975,전라남도 순천시 북문길 183 
EVS_000415,웅천 부영2차_대여반납존,34.745212,127.686819,전라남도 순천시 북문길 183 
EVS_000416,웅천 부영1차_대여반납존,34.740231,127.683109,전라남도 순천시 북문길 183 
EVS_000417,신동아 아파트앞 사거리_대여반납존,34.766471,127.656448,전라남도 순천시 북문길 183 
EVS_000418,롯데마트 여천점_대여반납존,34.776748,127.652083,인천광역시 강화군 강화읍 북문길 1 
EVS_000419,성산공원_대여반납존,34.775946,127.64575,전라남도 순천시 북문길 183 
EVS_000420,이마트 여수점_대여반납존,34.758226,127.714597,인천광역시 강화군 강화읍 북문길 1 
EVS_000421,롯데마트 여수점_대여반납존,34.728463,127.722328,인천광역시 강화군 강화읍 북문길 1 
EVS_000422,순천만 국가정원 서문_대여반납존,34.928607,127.495809,인천광역시 강화군 강화읍 북문길 1 
EVS_000423,순천 문화의거리_대여반납존,34.954917,127.481046,인천광역시 강화군 강화읍 북문길 1 
EVS_000424,순천 문화예술회관_대여반납존,34.970836,127.485204,전라남도 순천시 북문길 183 
EVS_000425,제주상공회의소 자전거거치대_대여반납존,33.490099,126.51927,제주특별자치도 제주시 도남동 1052
EVS_000426,제주세무서 자전거거치대_대여반납존,33.489989,126.524445,제주특별자치도 제주시 도남동 1058
EVS_000427,장전리 버스정류장_대여반납존,33.452212,126.38556,제주특별자치도 제주시 애월읍 장전리 1174-5
EVS_000428,제주대학 사거리_대여반납존,33.456312,126.551341,제주특별자치도 제주시 아라일동 424-1
EVS_000429,성산일출봉 상가입구_대여반납존,33.462438,126.936136,제주특별자치도 서귀포시 성산읍 성산리 114
EVS_000430,성산일출봉 흡연실_대여반납존,33.461726,126.935182,제주특별자치도 서귀포시 성산읍 성산리 114-3
EVS_000431,스타벅스 서귀포점_대여반납존,33.247778,126.562011,제주특별자치도 서귀포시 중정로 53 
EVS_000432,자구리 공원_대여반납존,33.242485,126.5674,제주특별자치도 서귀포시 서귀동 20-1
EVS_000433,운진항 매표소_대여반납존,33.209787,126.258231,제주특별자치도 서귀포시 대정읍 하모리 646-21
EVS_000434,미니멀테스트,33.460977,126.51201,제주특별자치도 제주시 애조로 1230 
EVS_000435,코델리아S호텔입구_대여반납존,33.454583,126.911374,제주특별자치도 서귀포시 성산읍 오조리 998-1
EVS_000436,성산목화휴게소_대여반납존,33.48174,126.901768,제주특별자치도 서귀포시 성산읍 시흥리 1270-1
EVS_000437,코델리아리조트입구_대여반납존,33.459182,126.910625,제주특별자치도 서귀포시 성산읍 오조리 2210
EVS_000438,제주미주호텔_대여반납존,33.492171,126.496475,제주특별자치도 제주시 연동 300-4
EVS_000439,위미해안로_대여반납존,33.27313,126.658225,제주특별자치도 서귀포시 남원읍 위미리 2919-1
EVS_000440,공천포로_대여반납존,33.268347,126.647359,제주특별자치도 서귀포시 남원읍 신례리 26-8
EVS_000441,신례리복지회관_대여반납존,33.265128,126.640817,제주특별자치도 서귀포시 남원읍 신례리 87-1
EVS_000442,쇠소깍 휴게소_대여반납존,33.251922,126.62321,제주특별자치도 서귀포시 하효동 995-5
EVS_000443,보목포로_대여반납존,33.249917,126.619438,제주특별자치도 서귀포시 하효동 1460
EVS_000444,보목포구_대여반납존,33.240171,126.606375,제주특별자치도 서귀포시 보목동 533-13
EVS_000445,구두미포구_대여반납존,33.237356,126.596708,제주특별자치도 서귀포시 보목동 1376-1
EVS_000446,플레이사계_대여반납존,33.234013,126.311359,제주특별자치도 서귀포시 안덕면 사계리 118
EVS_000447,형제해안로_대여반납존,33.227836,126.303748,제주특별자치도 서귀포시 안덕면 형제해안로 26
EVS_000448,김녕 올레길20코스_대여반납존,33.558324,126.754791,제주특별자치도 제주시 구좌읍 김녕리 1270-8
EVS_000449,동문로터리 택시승차장_대여반납존,33.248372,126.56746,제주특별자치도 서귀포시 서귀동 209-10
EVS_000450,서귀포 중앙로타리_대여반납존,33.252735,126.561464,제주특별자치도 서귀포시 서귀동 336
EVS_000451,동홍주공5단지아파트입구_대여반납존,33.264672,126.562007,제주특별자치도 서귀포시 동홍동 1303-1
EVS_000452,서귀포 휴먼시아아파트_대여반납존,33.26223,126.560363,제주특별자치도 서귀포시 동홍동 1312-1
EVS_000453,스마트시티6,33.556705,126.806035,제주특별자치도 제주시 구좌읍 행원리 1485-14
EVS_000454,서귀포 플러스마트_대여반납존,33.254984,126.574743,제주특별자치도 서귀포시 동홍동 657-5
EVS_000455,동홍사거리_대여반납존,33.25477,126.567474,제주특별자치도 서귀포시 동홍동 447-2
EVS_000456,서귀포시 일주동로_대여반납존,33.254926,126.570127,제주특별자치도 서귀포시 일주동로 8592 
EVS_000457,플러스마트_대여반납존,33.251149,126.572184,제주특별자치도 서귀포시 동홍동 147-1
EVS_000458,스카이리더스호텔_대여반납존,33.482564,126.48969,제주특별자치도 제주시 신광로 106
EVS_000459,함덕서우봉해변인증센터(자전거거치대)-대여반납존,33.544025,126.672581,제주특별자치도 제주시 조천읍 함덕리 270-35
EVS_000460,성산고등학교 버스정류장(칠돈가)_대여반납존,33.468484,126.916922,제주특별자치도 서귀포시 성산읍 오조리 337-1
EVS_000461,이스턴호텔 제주_대여반납존,33.254249,126.520065,제주특별자치도 서귀포시 서호중로 65 
EVS_000462,해거름전망대 자전거거치대_대여반납존,33.369859,126.206524,제주특별자치도 제주시 한경면 판포리 1608-4
EVS_000463,종달리전망대 자전거거치대(수국꽃길)_대여반납존,33.503393,126.912968,제주특별자치도 제주시 구좌읍 종달리 451-5
EVS_000464,모이소_대여반납존,33.487028,126.488535,제주특별자치도 제주시 신광로8길 14 
EVS_000465,김녕 동성동(남)버스정류장_대여반납존,33.555645,126.754684,제주특별자치도 제주시 구좌읍 김녕리 2121
EVS_000466,김녕해수욕장 버스정류장_대여반납존,33.555745,126.760386,제주특별자치도 제주시 구좌읍 김녕리 352-2
EVS_000467,서귀포 이마트 스마트허브_대여반납존,33.248861,126.509289,제주특별자치도 서귀포시 법환동 841-2
EVS_000468,GS25 중문사거리점 스마트허브_대여반납존,33.258119,126.426895,제주특별자치도 서귀포시 중문동 1351-1
EVS_000469,신재생에너지홍보관 스마트허브_대여반납존,33.559999,126.818108,제주특별자치도 제주시 구좌읍 행원리 21
EVS_000470,평대 염나니코지길 자전거거치대_대여반납존,33.53672,126.840511,제주특별자치도 제주시 구좌읍 평대리 2031-30
EVS_000471,바이제주_대여반납존,33.516908,126.504049,제주특별자치도 제주시 용담삼동 1064-3
EVS_000472,한마음병원 버스정류장_대여반납존,33.495928,126.547128,제주특별자치도 제주시 이도이동 1942-1
EVS_000473,수선화아파트 교차로_대여반납존,33.493414,126.548995,제주특별자치도 제주시 이도이동 1956
EVS_000474,일도체육공원 버스정류장_대여반납존,33.503985,126.549501,제주특별자치도 제주시 일도이동 115-13
EVS_000475,도련서마을 버스정류장_대여반납존,33.512231,126.577931,제주특별자치도 제주시 도련일동 2163-5
EVS_000476,주어동포구_대여반납존,33.370753,126.871897,제주특별자치도 서귀포시 성산읍 삼달리 1-18
EVS_000477,JDC 스마트빌딩 주차장_대여반납존,33.453391,126.571126,제주특별자치도 제주시 영평동 2179-1
EVS_000478,일우한란아파트 교차로_대여반납존,33.492836,126.431157,제주특별자치도 제주시 외도일동 424-1
EVS_000479,제주설심당 본점_대여반납존,33.519656,126.492881,제주특별자치도 제주시 용담삼동 2292-26
EVS_000480,퓨어스테이 오션_대여반납존,33.509547,126.481825,제주특별자치도 제주시 서해안로 346-9 
EVS_000481,제주노블레스관광호텔_대여반납존,33.501451,126.503403,제주특별자치도 제주시 용담이동 2761
EVS_000482,덕돌포구_대여반납존,33.291384,126.759418,제주특별자치도 서귀포시 남원읍 태흥리 113-4
EVS_000483,제주항국제여객터미널입구_대여반납존,33.522311,126.544897,제주특별자치도 제주시 건입동 1453-1
EVS_000484,곤을동_대여반납존,33.523098,126.559236,제주특별자치도 제주시 화북일동 5749
EVS_000485,삼양감수탕_대여반납존,33.525395,126.58358,제주특별자치도 제주시 삼양이동 1965-5
EVS_000486,가름선착장_대여반납존,33.529352,126.589126,제주특별자치도 제주시 삼양일동 1938-3
EVS_000487,제주밭담테마공원_대여반납존,33.563567,126.7787,제주특별자치도 제주시 구좌읍 월정리 1400-6
EVS_000488,행원포구_대여반납존,33.556699,126.806055,제주특별자치도 제주시 구좌읍 행원리 1485-14
EVS_000489,큰엉해안경승지 주차장_대여반납존,33.271955,126.70055,제주특별자치도 서귀포시 남원읍 남원리 2379-7
EVS_000490,새연교 주차장_대여반납존,33.240118,126.558756,제주특별자치도 서귀포시 서홍동 707-1
EVS_000491,화순 금모래해변_대여반납존,33.24063,126.333422,제주특별자치도 서귀포시 안덕면 화순리 833-2
EVS_000492,논짓물_대여반납존,33.236586,126.388516,제주특별자치도 서귀포시 하예동 575-3
EVS_000493,만장굴 버스정류장_대여반납존,33.52982,126.771276,제주특별자치도 제주시 구좌읍 김녕리 산 45
EVS_000494,섭지코지버스정류장_대여반납존,33.436862,126.922443,제주특별자치도 서귀포시 성산읍 고성리 186-3
EVS_000495,고성리 제주은행버스정류장_대여반납존,33.448871,126.915497,제주특별자치도 서귀포시 성산읍 고성리 316-7
EVS_000496,용수리포구_대여반납존,33.322767,126.166826,제주특별자치도 제주시 한경면 용수리 4274-1
EVS_000497,성산 도밍고게스트하우스맞은편 가로등_대여반납존,33.464636,126.936152,제주특별자치도 서귀포시 성산읍 성산리 296-16
EVS_000498,성산리 제주세관옛터_대여반납존,33.468381,126.929084,제주특별자치도 서귀포시 성산읍 성산리 363-4
EVS_000499,성산 조끄뜨레마트 입간판_대여반납존,33.445397,126.91393,제주특별자치도 서귀포시 성산읍 고성리 1001
EVS_000500,성산리 취락구조버스정류장_대여반납존,33.465818,126.934818,제주특별자치도 서귀포시 성산읍 성산리 278-3
EVS_000501,신양 해안자전거도로_대여반납존 ,33.426074,126.915559,제주특별자치도 서귀포시 성산읍 고성리 612-1
EVS_000502,온평 혼인지마을종합센터 자전거거치대_대여반납존,33.405175,126.903969,제주특별자치도 서귀포시 성산읍 온평리 1001-4
EVS_000503,환태평양 평화소공원_대여반납존,33.200458,126.277066,제주특별자치도 서귀포시 대정읍 상모리 1683-8
EVS_000504,신도2리포구_대여반납존,33.276285,126.170765,제주특별자치도 서귀포시 대정읍 신도리 3076-3
EVS_000505,노을해안로_대여반납존,33.267871,126.179225,제주특별자치도 서귀포시 대정읍 신도리 3138-34
EVS_000506,노을해안로 CU편의점_대여반납존,33.248622,126.200036,제주특별자치도 서귀포시 대정읍 영락리 2169-19
EVS_000507,제주 공감게스트하우스 입구_대여반납존,33.238546,126.229294,제주특별자치도 서귀포시 대정읍 일과대수로27번길 22
EVS_000508,동일리포구_대여반납존,33.22473,126.241458,제주특별자치도 서귀포시 대정읍 동일리 3101
EVS_000509,산이물_대여반납존,33.22115,126.246317,제주특별자치도 서귀포시 대정읍 동일리 3167-5
