rent_date,rent_station,rent_number,year,month,day,day_name
2021-02-27,EVS_000139,3,2021,2,27,Saturday
2021-02-27,EVS_000219,4,2021,2,27,Saturday
2021-02-27,EVS_000215,2,2021,2,27,Saturday
2021-02-27,EVS_000390,1,2021,2,27,Saturday
2021-02-27,EVS_000130,1,2021,2,27,Saturday
2021-02-27,EVS_000092,2,2021,2,27,Saturday
2021-02-27,EVS_000263,2,2021,2,27,Saturday
2021-02-27,EVS_000399,1,2021,2,27,Saturday
2021-02-27,EVS_000251,2,2021,2,27,Saturday
2021-02-27,EVS_000172,2,2021,2,27,Saturday
2021-02-27,EVS_000266,2,2021,2,27,Saturday
2021-02-27,EVS_000185,1,2021,2,27,Saturday
2021-02-27,EVS_000288,1,2021,2,27,Saturday
2021-02-27,EVS_000188,1,2021,2,27,Saturday
2021-02-27,EVS_000113,1,2021,2,27,Saturday
2021-02-27,EVS_000252,1,2021,2,27,Saturday
2021-02-27,EVS_000217,1,2021,2,27,Saturday
2021-02-27,EVS_000255,1,2021,2,27,Saturday
2021-02-27,EVS_000260,1,2021,2,27,Saturday
2021-02-27,EVS_000280,1,2021,2,27,Saturday
2021-02-27,EVS_000284,1,2021,2,27,Saturday
2021-02-27,EVS_000333,1,2021,2,27,Saturday
2021-02-27,EVS_000334,1,2021,2,27,Saturday
2021-02-27,EVS_000337,1,2021,2,27,Saturday
2021-02-27,EVS_000373,1,2021,2,27,Saturday
2021-02-27,EVS_000378,1,2021,2,27,Saturday
2021-02-27,EVS_000394,1,2021,2,27,Saturday
2021-02-27,EVS_000197,2,2021,2,27,Saturday
2021-02-27,EVS_000037,1,2021,2,27,Saturday
2021-02-27,성산점,2,2021,2,27,Saturday
2021-02-27,용담해안도로점,6,2021,2,27,Saturday
2021-02-27,제주공항 스마트모빌리티존,1,2021,2,27,Saturday
2021-02-28,EVS_000270,4,2021,2,28,Sunday
2021-02-28,EVS_000272,1,2021,2,28,Sunday
2021-02-28,EVS_000378,4,2021,2,28,Sunday
2021-02-28,EVS_000217,5,2021,2,28,Sunday
2021-02-28,EVS_000112,6,2021,2,28,Sunday
2021-02-28,EVS_000213,4,2021,2,28,Sunday
2021-02-28,EVS_000174,4,2021,2,28,Sunday
2021-02-28,EVS_000288,2,2021,2,28,Sunday
2021-02-28,EVS_000324,2,2021,2,28,Sunday
2021-02-28,EVS_000140,1,2021,2,28,Sunday
2021-02-28,EVS_000188,6,2021,2,28,Sunday
2021-02-28,EVS_000394,2,2021,2,28,Sunday
2021-02-28,EVS_000390,1,2021,2,28,Sunday
2021-02-28,EVS_000185,1,2021,2,28,Sunday
2021-02-28,EVS_000326,1,2021,2,28,Sunday
2021-02-28,EVS_000255,1,2021,2,28,Sunday
2021-02-28,EVS_000092,1,2021,2,28,Sunday
2021-02-28,EVS_000130,1,2021,2,28,Sunday
2021-02-28,EVS_000139,1,2021,2,28,Sunday
2021-02-28,EVS_000377,1,2021,2,28,Sunday
2021-02-28,EVS_000359,1,2021,2,28,Sunday
2021-02-28,EVS_000341,1,2021,2,28,Sunday
2021-02-28,EVS_000334,1,2021,2,28,Sunday
2021-02-28,EVS_000231,1,2021,2,28,Sunday
2021-02-28,EVS_000333,1,2021,2,28,Sunday
2021-02-28,EVS_000037,5,2021,2,28,Sunday
2021-02-28,EVS_000287,1,2021,2,28,Sunday
2021-02-28,EVS_000137,1,2021,2,28,Sunday
2021-02-28,EVS_000280,1,2021,2,28,Sunday
2021-02-28,EVS_000264,1,2021,2,28,Sunday
2021-02-28,EVS_000262,1,2021,2,28,Sunday
2021-02-28,EVS_000260,1,2021,2,28,Sunday
2021-02-28,EVS_000276,7,2021,2,28,Sunday
2021-02-28,EVS_000379,2,2021,2,28,Sunday
2021-02-28,EVS_000173,6,2021,2,28,Sunday
2021-02-28,EVS_000342,3,2021,2,28,Sunday
2021-02-28,EVS_000153,2,2021,2,28,Sunday
2021-02-28,EVS_000114,2,2021,2,28,Sunday
2021-02-28,EVS_000266,3,2021,2,28,Sunday
2021-02-28,EVS_000196,8,2021,2,28,Sunday
2021-02-28,EVS_000113,8,2021,2,28,Sunday
2021-02-28,EVS_000152,2,2021,2,28,Sunday
2021-02-28,EVS_000219,13,2021,2,28,Sunday
2021-02-28,EVS_000215,2,2021,2,28,Sunday
2021-02-28,EVS_000197,2,2021,2,28,Sunday
2021-03-01,EVS_000231,2,2021,3,1,Monday
2021-03-01,EVS_000341,1,2021,3,1,Monday
2021-03-01,EVS_000275,1,2021,3,1,Monday
2021-03-01,EVS_000280,1,2021,3,1,Monday
2021-03-01,EVS_000283,1,2021,3,1,Monday
2021-03-01,EVS_000306,1,2021,3,1,Monday
2021-03-01,EVS_000307,1,2021,3,1,Monday
2021-03-01,EVS_000338,1,2021,3,1,Monday
2021-03-01,EVS_000112,2,2021,3,1,Monday
2021-03-01,EVS_000264,2,2021,3,1,Monday
2021-03-01,EVS_000037,2,2021,3,1,Monday
2021-03-01,EVS_000130,1,2021,3,1,Monday
2021-03-01,EVS_000110,1,2021,3,1,Monday
2021-03-01,EVS_000135,3,2021,3,1,Monday
2021-03-01,EVS_000326,1,2021,3,1,Monday
2021-03-01,EVS_000272,1,2021,3,1,Monday
2021-03-01,EVS_000084,1,2021,3,1,Monday
2021-03-01,EVS_000219,1,2021,3,1,Monday
2021-03-01,EVS_000387,2,2021,3,1,Monday
2021-03-01,EVS_000368,2,2021,3,1,Monday
2021-03-01,EVS_000266,1,2021,3,1,Monday
2021-03-01,EVS_000137,2,2021,3,1,Monday
2021-03-01,EVS_000198,2,2021,3,1,Monday
2021-03-01,EVS_000262,1,2021,3,1,Monday
2021-03-01,EVS_000270,1,2021,3,1,Monday
2021-03-01,EVS_000174,1,2021,3,1,Monday
2021-03-01,EVS_000213,1,2021,3,1,Monday
2021-03-01,EVS_000215,1,2021,3,1,Monday
2021-03-01,EVS_000217,1,2021,3,1,Monday
2021-03-01,EVS_000379,1,2021,3,1,Monday
2021-03-02,EVS_000172,2,2021,3,2,Tuesday
2021-03-02,EVS_000378,3,2021,3,2,Tuesday
2021-03-02,EVS_000139,3,2021,3,2,Tuesday
2021-03-02,EVS_000341,5,2021,3,2,Tuesday
2021-03-02,EVS_000188,1,2021,3,2,Tuesday
2021-03-02,EVS_000219,4,2021,3,2,Tuesday
2021-03-02,EVS_000138,2,2021,3,2,Tuesday
2021-03-02,EVS_000113,2,2021,3,2,Tuesday
2021-03-02,EVS_000359,2,2021,3,2,Tuesday
2021-03-02,EVS_000231,1,2021,3,2,Tuesday
2021-03-02,EVS_000276,7,2021,3,2,Tuesday
2021-03-02,EVS_000254,1,2021,3,2,Tuesday
2021-03-02,EVS_000213,7,2021,3,2,Tuesday
2021-03-02,EVS_000260,1,2021,3,2,Tuesday
2021-03-02,EVS_000264,1,2021,3,2,Tuesday
2021-03-02,EVS_000153,1,2021,3,2,Tuesday
2021-03-02,EVS_000135,1,2021,3,2,Tuesday
2021-03-02,EVS_000374,1,2021,3,2,Tuesday
2021-03-02,EVS_000130,1,2021,3,2,Tuesday
2021-03-02,제주공항 스마트모빌리티존,2,2021,3,2,Tuesday
2021-03-03,EVS_000037,7,2021,3,3,Wednesday
2021-03-03,EVS_000168,1,2021,3,3,Wednesday
2021-03-03,EVS_000260,2,2021,3,3,Wednesday
2021-03-03,EVS_000152,1,2021,3,3,Wednesday
2021-03-03,EVS_000113,1,2021,3,3,Wednesday
2021-03-03,EVS_000374,1,2021,3,3,Wednesday
2021-03-03,EVS_000378,1,2021,3,3,Wednesday
2021-03-03,EVS_000092,1,2021,3,3,Wednesday
2021-03-03,EVS_000111,1,2021,3,3,Wednesday
2021-03-03,EVS_000276,5,2021,3,3,Wednesday
2021-03-03,EVS_000130,2,2021,3,3,Wednesday
2021-03-03,EVS_000084,1,2021,3,3,Wednesday
2021-03-03,EVS_000213,9,2021,3,3,Wednesday
2021-03-03,EVS_000127,4,2021,3,3,Wednesday
2021-03-03,EVS_000219,9,2021,3,3,Wednesday
2021-03-03,EVS_000394,1,2021,3,3,Wednesday
2021-03-03,EVS_000173,1,2021,3,3,Wednesday
2021-03-03,EVS_000153,1,2021,3,3,Wednesday
2021-03-03,EVS_000137,3,2021,3,3,Wednesday
2021-03-03,EVS_000359,1,2021,3,3,Wednesday
2021-03-03,EVS_000196,2,2021,3,3,Wednesday
2021-03-03,EVS_000264,2,2021,3,3,Wednesday
2021-03-03,EVS_000338,1,2021,3,3,Wednesday
2021-03-03,EVS_000252,1,2021,3,3,Wednesday
2021-03-03,EVS_000377,2,2021,3,3,Wednesday
2021-03-03,EVS_000381,2,2021,3,3,Wednesday
2021-03-03,EVS_000191,1,2021,3,3,Wednesday
2021-03-03,EVS_000399,2,2021,3,3,Wednesday
2021-03-03,EVS_000327,2,2021,3,3,Wednesday
2021-03-03,EVS_000135,3,2021,3,3,Wednesday
2021-03-03,EVS_000185,2,2021,3,3,Wednesday
2021-03-03,EVS_000214,1,2021,3,3,Wednesday
2021-03-03,EVS_000262,3,2021,3,3,Wednesday
2021-03-03,EVS_000341,3,2021,3,3,Wednesday
2021-03-03,EVS_000188,3,2021,3,3,Wednesday
2021-03-03,월령점,1,2021,3,3,Wednesday
2021-03-03,제주공항 스마트모빌리티존,1,2021,3,3,Wednesday
2021-03-04,EVS_000135,1,2021,3,4,Thursday
2021-03-04,EVS_000213,3,2021,3,4,Thursday
2021-03-04,EVS_000153,1,2021,3,4,Thursday
2021-03-04,EVS_000265,1,2021,3,4,Thursday
2021-03-04,EVS_000341,2,2021,3,4,Thursday
2021-03-04,EVS_000390,1,2021,3,4,Thursday
2021-03-04,EVS_000280,1,2021,3,4,Thursday
2021-03-04,EVS_000276,1,2021,3,4,Thursday
2021-03-04,EVS_000363,1,2021,3,4,Thursday
2021-03-04,EVS_000188,2,2021,3,4,Thursday
2021-03-04,EVS_000378,1,2021,3,4,Thursday
2021-03-04,EVS_000387,1,2021,3,4,Thursday
2021-03-04,EVS_000112,1,2021,3,4,Thursday
2021-03-04,EVS_000084,2,2021,3,4,Thursday
2021-03-05,EVS_000174,2,2021,3,5,Friday
2021-03-05,EVS_000137,3,2021,3,5,Friday
2021-03-05,EVS_000359,4,2021,3,5,Friday
2021-03-05,EVS_000130,5,2021,3,5,Friday
2021-03-05,EVS_000132,5,2021,3,5,Friday
2021-03-05,EVS_000097,2,2021,3,5,Friday
2021-03-05,EVS_000110,2,2021,3,5,Friday
2021-03-05,EVS_000113,7,2021,3,5,Friday
2021-03-05,EVS_000196,1,2021,3,5,Friday
2021-03-05,EVS_000138,3,2021,3,5,Friday
2021-03-05,EVS_000153,1,2021,3,5,Friday
2021-03-05,EVS_000152,3,2021,3,5,Friday
2021-03-05,EVS_000260,1,2021,3,5,Friday
2021-03-05,EVS_000217,3,2021,3,5,Friday
2021-03-05,EVS_000276,6,2021,3,5,Friday
2021-03-05,EVS_000341,2,2021,3,5,Friday
2021-03-05,EVS_000262,3,2021,3,5,Friday
2021-03-05,EVS_000213,4,2021,3,5,Friday
2021-03-05,EVS_000185,1,2021,3,5,Friday
2021-03-05,EVS_000280,2,2021,3,5,Friday
2021-03-05,EVS_000219,2,2021,3,5,Friday
2021-03-05,EVS_000139,3,2021,3,5,Friday
2021-03-05,EVS_000385,1,2021,3,5,Friday
2021-03-05,EVS_000190,2,2021,3,5,Friday
2021-03-05,EVS_000266,1,2021,3,5,Friday
2021-03-05,EVS_000154,1,2021,3,5,Friday
2021-03-05,EVS_000114,1,2021,3,5,Friday
2021-03-05,EVS_000084,1,2021,3,5,Friday
2021-03-05,EVS_000270,1,2021,3,5,Friday
2021-03-05,EVS_000111,1,2021,3,5,Friday
2021-03-05,애월점,1,2021,3,5,Friday
2021-03-05,제주공항 스마트모빌리티존,4,2021,3,5,Friday
2021-03-06,EVS_000037,3,2021,3,6,Saturday
2021-03-06,EVS_000278,1,2021,3,6,Saturday
2021-03-06,EVS_000190,1,2021,3,6,Saturday
2021-03-06,EVS_000153,2,2021,3,6,Saturday
2021-03-06,EVS_000264,1,2021,3,6,Saturday
2021-03-06,EVS_000118,4,2021,3,6,Saturday
2021-03-06,EVS_000113,4,2021,3,6,Saturday
2021-03-06,EVS_000138,1,2021,3,6,Saturday
2021-03-06,EVS_000111,1,2021,3,6,Saturday
2021-03-06,EVS_000112,4,2021,3,6,Saturday
2021-03-06,EVS_000092,1,2021,3,6,Saturday
2021-03-06,EVS_000276,15,2021,3,6,Saturday
2021-03-06,EVS_000219,3,2021,3,6,Saturday
2021-03-06,EVS_000110,1,2021,3,6,Saturday
2021-03-06,EVS_000280,1,2021,3,6,Saturday
2021-03-06,EVS_000132,4,2021,3,6,Saturday
2021-03-06,EVS_000327,1,2021,3,6,Saturday
2021-03-06,EVS_000260,2,2021,3,6,Saturday
2021-03-06,EVS_000126,2,2021,3,6,Saturday
2021-03-06,EVS_000137,2,2021,3,6,Saturday
2021-03-06,EVS_000196,2,2021,3,6,Saturday
2021-03-06,EVS_000334,2,2021,3,6,Saturday
2021-03-06,EVS_000097,5,2021,3,6,Saturday
2021-03-06,EVS_000189,5,2021,3,6,Saturday
2021-03-06,EVS_000402,5,2021,3,6,Saturday
2021-03-06,EVS_000326,1,2021,3,6,Saturday
2021-03-06,EVS_000139,2,2021,3,6,Saturday
2021-03-06,EVS_000390,7,2021,3,6,Saturday
2021-03-06,EVS_000135,4,2021,3,6,Saturday
2021-03-06,EVS_000154,6,2021,3,6,Saturday
2021-03-06,EVS_000377,1,2021,3,6,Saturday
2021-03-06,EVS_000374,1,2021,3,6,Saturday
2021-03-06,EVS_000333,2,2021,3,6,Saturday
2021-03-06,EVS_000359,2,2021,3,6,Saturday
2021-03-06,EVS_000188,7,2021,3,6,Saturday
2021-03-06,EVS_000378,3,2021,3,6,Saturday
2021-03-07,EVS_000327,1,2021,3,7,Sunday
2021-03-07,EVS_000341,2,2021,3,7,Sunday
2021-03-07,EVS_000197,2,2021,3,7,Sunday
2021-03-07,EVS_000185,2,2021,3,7,Sunday
2021-03-07,EVS_000110,2,2021,3,7,Sunday
2021-03-07,EVS_000334,1,2021,3,7,Sunday
2021-03-07,EVS_000137,2,2021,3,7,Sunday
2021-03-07,EVS_000113,2,2021,3,7,Sunday
2021-03-07,EVS_000231,1,2021,3,7,Sunday
2021-03-07,EVS_000263,1,2021,3,7,Sunday
2021-03-07,EVS_000138,3,2021,3,7,Sunday
2021-03-07,EVS_000196,1,2021,3,7,Sunday
2021-03-07,EVS_000130,4,2021,3,7,Sunday
2021-03-07,EVS_000135,4,2021,3,7,Sunday
2021-03-07,EVS_000213,4,2021,3,7,Sunday
2021-03-07,EVS_000215,4,2021,3,7,Sunday
2021-03-07,EVS_000173,1,2021,3,7,Sunday
2021-03-07,EVS_000326,1,2021,3,7,Sunday
2021-03-07,EVS_000154,1,2021,3,7,Sunday
2021-03-07,EVS_000097,3,2021,3,7,Sunday
2021-03-07,EVS_000262,2,2021,3,7,Sunday
2021-03-07,EVS_000264,2,2021,3,7,Sunday
2021-03-07,EVS_000265,2,2021,3,7,Sunday
2021-03-07,EVS_000266,2,2021,3,7,Sunday
2021-03-07,EVS_000363,1,2021,3,7,Sunday
2021-03-07,EVS_000255,1,2021,3,7,Sunday
2021-03-07,EVS_000112,3,2021,3,7,Sunday
2021-03-07,EVS_000118,4,2021,3,7,Sunday
2021-03-07,EVS_000037,2,2021,3,7,Sunday
2021-03-07,EVS_000132,1,2021,3,7,Sunday
2021-03-07,EVS_000380,1,2021,3,7,Sunday
2021-03-07,EVS_000374,1,2021,3,7,Sunday
2021-03-07,EVS_000339,1,2021,3,7,Sunday
2021-03-07,EVS_000384,1,2021,3,7,Sunday
2021-03-07,EVS_000114,5,2021,3,7,Sunday
2021-03-07,EVS_000168,5,2021,3,7,Sunday
2021-03-07,EVS_000219,5,2021,3,7,Sunday
2021-03-07,EVS_000381,1,2021,3,7,Sunday
2021-03-07,EVS_000152,5,2021,3,7,Sunday
2021-03-07,EVS_000276,20,2021,3,7,Sunday
2021-03-07,EVS_000338,1,2021,3,7,Sunday
2021-03-07,EVS_000188,6,2021,3,7,Sunday
2021-03-07,EVS_000284,6,2021,3,7,Sunday
2021-03-07,성산점,1,2021,3,7,Sunday
2021-03-07,용담해안도로점,2,2021,3,7,Sunday
2021-03-08,EVS_000394,2,2021,3,8,Monday
2021-03-08,EVS_000231,4,2021,3,8,Monday
2021-03-08,EVS_000219,9,2021,3,8,Monday
2021-03-08,EVS_000110,1,2021,3,8,Monday
2021-03-08,EVS_000402,1,2021,3,8,Monday
2021-03-08,EVS_000037,1,2021,3,8,Monday
2021-03-08,EVS_000261,1,2021,3,8,Monday
2021-03-08,EVS_000112,4,2021,3,8,Monday
2021-03-08,EVS_000374,1,2021,3,8,Monday
2021-03-08,EVS_000132,3,2021,3,8,Monday
2021-03-08,EVS_000102,2,2021,3,8,Monday
2021-03-08,EVS_000381,3,2021,3,8,Monday
2021-03-08,EVS_000127,3,2021,3,8,Monday
2021-03-08,EVS_000114,2,2021,3,8,Monday
2021-03-08,EVS_000196,2,2021,3,8,Monday
2021-03-08,EVS_000118,3,2021,3,8,Monday
2021-03-08,EVS_000115,2,2021,3,8,Monday
2021-03-08,EVS_000276,6,2021,3,8,Monday
2021-03-08,EVS_000266,2,2021,3,8,Monday
2021-03-08,EVS_000174,4,2021,3,8,Monday
2021-03-08,EVS_000278,1,2021,3,8,Monday
2021-03-08,EVS_000137,1,2021,3,8,Monday
2021-03-08,EVS_000154,2,2021,3,8,Monday
2021-03-08,EVS_000215,7,2021,3,8,Monday
2021-03-08,EVS_000337,2,2021,3,8,Monday
2021-03-08,EVS_000188,2,2021,3,8,Monday
2021-03-08,EVS_000342,2,2021,3,8,Monday
2021-03-08,EVS_000187,2,2021,3,8,Monday
2021-03-08,EVS_000113,7,2021,3,8,Monday
2021-03-08,EVS_000191,2,2021,3,8,Monday
2021-03-08,EVS_000173,2,2021,3,8,Monday
2021-03-08,EVS_000288,1,2021,3,8,Monday
2021-03-08,EVS_000309,1,2021,3,8,Monday
2021-03-08,EVS_000327,1,2021,3,8,Monday
2021-03-08,EVS_000197,2,2021,3,8,Monday
2021-03-08,EVS_000359,1,2021,3,8,Monday
2021-03-08,EVS_000213,2,2021,3,8,Monday
2021-03-08,EVS_000255,1,2021,3,8,Monday
2021-03-08,EVS_000185,1,2021,3,8,Monday
2021-03-08,EVS_000368,1,2021,3,8,Monday
2021-03-08,EVS_000274,1,2021,3,8,Monday
2021-03-08,EVS_000369,1,2021,3,8,Monday
2021-03-08,EVS_000152,4,2021,3,8,Monday
2021-03-08,EVS_000387,1,2021,3,8,Monday
2021-03-08,EVS_000156,1,2021,3,8,Monday
2021-03-08,EVS_000380,1,2021,3,8,Monday
2021-03-08,EVS_000168,4,2021,3,8,Monday
2021-03-08,월령점,3,2021,3,8,Monday
2021-03-08,제주공항 스마트모빌리티존,1,2021,3,8,Monday
2021-03-09,EVS_000126,3,2021,3,9,Tuesday
2021-03-09,EVS_000188,3,2021,3,9,Tuesday
2021-03-09,EVS_000341,2,2021,3,9,Tuesday
2021-03-09,EVS_000253,1,2021,3,9,Tuesday
2021-03-09,EVS_000154,2,2021,3,9,Tuesday
2021-03-09,EVS_000127,2,2021,3,9,Tuesday
2021-03-09,EVS_000385,1,2021,3,9,Tuesday
2021-03-09,EVS_000374,1,2021,3,9,Tuesday
2021-03-09,EVS_000119,2,2021,3,9,Tuesday
2021-03-09,EVS_000115,2,2021,3,9,Tuesday
2021-03-09,EVS_000111,2,2021,3,9,Tuesday
2021-03-09,EVS_000359,1,2021,3,9,Tuesday
2021-03-09,EVS_000231,2,2021,3,9,Tuesday
2021-03-09,EVS_000196,1,2021,3,9,Tuesday
2021-03-09,EVS_000112,1,2021,3,9,Tuesday
2021-03-09,EVS_000213,1,2021,3,9,Tuesday
2021-03-09,EVS_000190,1,2021,3,9,Tuesday
2021-03-09,EVS_000280,1,2021,3,9,Tuesday
2021-03-09,EVS_000174,1,2021,3,9,Tuesday
2021-03-09,EVS_000260,1,2021,3,9,Tuesday
2021-03-09,EVS_000130,1,2021,3,9,Tuesday
2021-03-09,EVS_000118,1,2021,3,9,Tuesday
2021-03-09,EVS_000342,2,2021,3,9,Tuesday
2021-03-09,EVS_000259,1,2021,3,9,Tuesday
2021-03-09,EVS_000254,1,2021,3,9,Tuesday
2021-03-09,EVS_000037,2,2021,3,9,Tuesday
2021-03-09,EVS_000192,1,2021,3,9,Tuesday
2021-03-09,EVS_000276,6,2021,3,9,Tuesday
2021-03-09,EVS_000229,1,2021,3,9,Tuesday
2021-03-09,EVS_000402,3,2021,3,9,Tuesday
2021-03-09,EVS_000217,1,2021,3,9,Tuesday
2021-03-09,EVS_000269,1,2021,3,9,Tuesday
2021-03-09,EVS_000215,1,2021,3,9,Tuesday
2021-03-09,EVS_000113,4,2021,3,9,Tuesday
2021-03-09,EVS_000092,4,2021,3,9,Tuesday
2021-03-09,EVS_000132,4,2021,3,9,Tuesday
2021-03-09,EVS_000168,4,2021,3,9,Tuesday
2021-03-09,EVS_000173,4,2021,3,9,Tuesday
2021-03-09,EVS_000219,4,2021,3,9,Tuesday
2021-03-09,EVS_000381,3,2021,3,9,Tuesday
2021-03-09,EVS_000252,1,2021,3,9,Tuesday
2021-03-09,EVS_000139,2,2021,3,9,Tuesday
2021-03-09,성산점,1,2021,3,9,Tuesday
2021-03-09,제주공항 스마트모빌리티존,3,2021,3,9,Tuesday
2021-03-10,EVS_000097,7,2021,3,10,Wednesday
2021-03-10,EVS_000126,3,2021,3,10,Wednesday
2021-03-10,EVS_000252,1,2021,3,10,Wednesday
2021-03-10,EVS_000378,2,2021,3,10,Wednesday
2021-03-10,EVS_000119,3,2021,3,10,Wednesday
2021-03-10,EVS_000132,2,2021,3,10,Wednesday
2021-03-10,EVS_000153,2,2021,3,10,Wednesday
2021-03-10,EVS_000402,4,2021,3,10,Wednesday
2021-03-10,EVS_000174,1,2021,3,10,Wednesday
2021-03-10,EVS_000253,1,2021,3,10,Wednesday
2021-03-10,EVS_000231,1,2021,3,10,Wednesday
2021-03-10,EVS_000188,2,2021,3,10,Wednesday
2021-03-10,EVS_000276,2,2021,3,10,Wednesday
2021-03-10,EVS_000185,2,2021,3,10,Wednesday
2021-03-10,EVS_000213,4,2021,3,10,Wednesday
2021-03-10,EVS_000399,1,2021,3,10,Wednesday
2021-03-10,EVS_000341,1,2021,3,10,Wednesday
2021-03-10,EVS_000190,6,2021,3,10,Wednesday
2021-03-10,EVS_000335,1,2021,3,10,Wednesday
2021-03-10,EVS_000094,1,2021,3,10,Wednesday
2021-03-10,EVS_000324,1,2021,3,10,Wednesday
2021-03-10,EVS_000280,1,2021,3,10,Wednesday
2021-03-10,EVS_000110,1,2021,3,10,Wednesday
2021-03-10,EVS_000272,1,2021,3,10,Wednesday
2021-03-10,EVS_000172,1,2021,3,10,Wednesday
2021-03-10,EVS_000137,1,2021,3,10,Wednesday
2021-03-10,EVS_000264,1,2021,3,10,Wednesday
2021-03-10,EVS_000404,2,2021,3,10,Wednesday
2021-03-10,EVS_000219,7,2021,3,10,Wednesday
2021-03-10,EVS_000301,8,2021,3,10,Wednesday
2021-03-10,EVS_000092,2,2021,3,10,Wednesday
2021-03-10,EVS_000130,3,2021,3,10,Wednesday
2021-03-10,EVS_000173,3,2021,3,10,Wednesday
2021-03-10,EVS_000260,3,2021,3,10,Wednesday
2021-03-10,EVS_000381,3,2021,3,10,Wednesday
2021-03-10,EVS_000191,7,2021,3,10,Wednesday
2021-03-10,EVS_000398,9,2021,3,10,Wednesday
2021-03-10,성산점,4,2021,3,10,Wednesday
2021-03-10,제주공항 스마트모빌리티존,1,2021,3,10,Wednesday
2021-03-11,EVS_000266,1,2021,3,11,Thursday
2021-03-11,EVS_000219,4,2021,3,11,Thursday
2021-03-11,EVS_000137,1,2021,3,11,Thursday
2021-03-11,EVS_000341,1,2021,3,11,Thursday
2021-03-11,EVS_000215,4,2021,3,11,Thursday
2021-03-11,EVS_000126,5,2021,3,11,Thursday
2021-03-11,EVS_000135,5,2021,3,11,Thursday
2021-03-11,EVS_000110,1,2021,3,11,Thursday
2021-03-11,EVS_000385,2,2021,3,11,Thursday
2021-03-11,EVS_000132,6,2021,3,11,Thursday
2021-03-11,EVS_000288,1,2021,3,11,Thursday
2021-03-11,EVS_000139,2,2021,3,11,Thursday
2021-03-11,EVS_000260,1,2021,3,11,Thursday
2021-03-11,EVS_000037,2,2021,3,11,Thursday
2021-03-11,EVS_000381,3,2021,3,11,Thursday
2021-03-11,EVS_000378,3,2021,3,11,Thursday
2021-03-11,EVS_000276,3,2021,3,11,Thursday
2021-03-11,EVS_000112,3,2021,3,11,Thursday
2021-03-11,EVS_000118,1,2021,3,11,Thursday
2021-03-11,EVS_000119,2,2021,3,11,Thursday
2021-03-11,EVS_000190,1,2021,3,11,Thursday
2021-03-11,EVS_000114,2,2021,3,11,Thursday
2021-03-11,EVS_000280,2,2021,3,11,Thursday
2021-03-11,EVS_000270,1,2021,3,11,Thursday
2021-03-11,EVS_000140,1,2021,3,11,Thursday
2021-03-11,EVS_000130,1,2021,3,11,Thursday
2021-03-11,EVS_000185,2,2021,3,11,Thursday
2021-03-11,EVS_000398,2,2021,3,11,Thursday
2021-03-11,EVS_000191,1,2021,3,11,Thursday
2021-03-11,EVS_000395,4,2021,3,11,Thursday
2021-03-11,EVS_000404,1,2021,3,11,Thursday
2021-03-11,EVS_000383,1,2021,3,11,Thursday
2021-03-11,EVS_000342,2,2021,3,11,Thursday
2021-03-11,EVS_000213,2,2021,3,11,Thursday
2021-03-11,EVS_000196,1,2021,3,11,Thursday
2021-03-11,EVS_000113,2,2021,3,11,Thursday
2021-03-11,EVS_000153,2,2021,3,11,Thursday
2021-03-12,EVS_000140,1,2021,3,12,Friday
2021-03-12,EVS_000114,1,2021,3,12,Friday
2021-03-12,EVS_000153,1,2021,3,12,Friday
2021-03-12,EVS_000219,1,2021,3,12,Friday
2021-03-12,EVS_000135,1,2021,3,12,Friday
2021-03-12,EVS_000259,2,2021,3,12,Friday
2021-03-12,EVS_000394,1,2021,3,12,Friday
2021-03-12,EVS_000334,2,2021,3,12,Friday
2021-03-12,EVS_000137,2,2021,3,12,Friday
2021-03-12,EVS_000132,4,2021,3,12,Friday
2021-03-12,EVS_000188,4,2021,3,12,Friday
2021-03-12,EVS_000213,4,2021,3,12,Friday
2021-03-12,EVS_000215,4,2021,3,12,Friday
2021-03-12,EVS_000276,5,2021,3,12,Friday
2021-03-12,EVS_000280,1,2021,3,12,Friday
2021-03-12,EVS_000402,1,2021,3,12,Friday
2021-03-12,EVS_000342,1,2021,3,12,Friday
2021-03-12,EVS_000112,4,2021,3,12,Friday
2021-03-12,EVS_000196,9,2021,3,12,Friday
2021-03-12,EVS_000262,1,2021,3,12,Friday
2021-03-13,EVS_000254,1,2021,3,13,Saturday
2021-03-13,EVS_000381,6,2021,3,13,Saturday
2021-03-13,EVS_000402,6,2021,3,13,Saturday
2021-03-13,EVS_000153,2,2021,3,13,Saturday
2021-03-13,EVS_000135,2,2021,3,13,Saturday
2021-03-13,EVS_000113,3,2021,3,13,Saturday
2021-03-13,EVS_000114,3,2021,3,13,Saturday
2021-03-13,EVS_000399,3,2021,3,13,Saturday
2021-03-13,EVS_000398,3,2021,3,13,Saturday
2021-03-13,EVS_000334,3,2021,3,13,Saturday
2021-03-13,EVS_000231,1,2021,3,13,Saturday
2021-03-13,EVS_000255,1,2021,3,13,Saturday
2021-03-13,EVS_000264,1,2021,3,13,Saturday
2021-03-13,EVS_000267,1,2021,3,13,Saturday
2021-03-13,EVS_000213,6,2021,3,13,Saturday
2021-03-13,EVS_000272,1,2021,3,13,Saturday
2021-03-13,EVS_000338,1,2021,3,13,Saturday
