0,1,2,3,4,5,6,7,8,9,10,11,12,13
30,504797165,256912171,445941282,290789717,510308132,188862738,451087514,397457112,504906966,504799051,247722705,188862738,188862738
30,504903707,307998406,504808359,557528242,377316160,481900119,442093126,452708564,307998406,456286233,324362040,247722066,247722066
11,1547428994,1547429292,1547431139,1547430644,1547430147,1547429909,1547431139,1547428994,1547430644,1547430644,1547427506,1547430644,1547430644
40,1543286600,1543284750,1543286600,1543284750,1543284750,1543285418,1543286062,1543286062,1543286640,1543285418,1543285418,1543284750,1543284750
70,1547193062,1547192512,1547192512,1547193062,1547193062,1547193062,1547192512,1547193062,1547192512,1547193062,1547192512,1547192512,1547192512
13,1547193151,1547193151,1547193151,1547193891,1547193151,1547193891,1547193151,1547193151,1547193151,1547193151,1547193891,1547193151,1547193151
80,1547196222,1547196701,1547196877,1547195351,1547196701,1547196877,1547195351,1547196222,1547195869,1547196222,1547196222,1547196222,1547196222
40,1543286600,1543285418,1543286117,1543286718,1543286062,1543286600,1543286718,1543285418,1543286718,1543286117,1543286062,1543284750,1543284750
10,1531801122,1531801122,1531787589,1531787589,1531787589,1531801305,1531787589,1531787589,1531801305,1531801305,1531787977,1531787977,1531787977
20,383082224,519598479,1547178036,469978537,526531167,443624559,1543286640,469979169,382818673,377350686,584188930,443350786,443350786
20,584188131,368667916,557537073,493855152,445934370,526530997,188862738,315394920,590438521,445939747,587631976,437497156,437497156
30,557537073,442093721,441576251,384274798,441576251,384274798,587631723,526194291,445938931,587631768,526530911,437496042,437496042
70,1547192512,1547193062,1547192512,1547193062,1547192512,1547193062,1547193062,1547193062,1547192512,1547192512,1547192512,1547193062,1547193062
80,1547195605,1547195605,1547196877,1547196701,1547196222,1547196877,1547195869,1547196701,1547195869,1547196701,1547196701,1547196701,1547196701
20,584299978,445936124,256890686,481386040,469979012,315397075,548679976,469977654,510508050,324373157,469977282,445936865,445936865
20,1547176757,445929541,514692884,437616011,445940693,587630741,514692884,128484117,519598809,247722015,445938297,445822651,445822651
10,1531801122,1531801122,1531787589,1531801122,1531801122,1531801122,1531787977,1531801122,1531801305,1531801122,1531787589,1531787977,1531787977
11,1547427506,1547430644,1547429292,1547427506,1547428994,1547428994,1547430147,1547429292,1547428994,1547429909,1547427506,1547428994,1547428994
70,1547193062,1547192512,1547192512,1547193062,1547192512,1547193062,1547192512,1547192512,1547193062,1547193062,1547193062,1547193062,1547193062
70,1547192512,1547192512,1547193062,1547192512,1547192512,1547193062,1547192512,1547192512,1547192512,1547193062,1547192512,1547193062,1547193062
10,1531801305,1531801122,1531787977,1531801305,1531787589,1531801122,1531787977,1531787589,1531801122,1531801305,1531787589,1531801122,1531801122
11,1547429292,1547431139,1547427506,1547429909,1547428994,1547429909,1547430644,1547427506,1547429909,1547428994,1547430147,1547429292,1547429292
13,1547193151,1547193151,1547193151,1547193151,1547193151,1547193151,1547193151,1547193891,1547193891,1547193151,1547193891,1547193151,1547193151
30,587630992,557537738,256895428,481208640,504846296,441576318,450179029,514692884,397457105,445935923,580807562,504903707,504903707
40,1543286718,1543285418,1543286600,1543286600,1543286062,1543286117,1543285418,1543286600,1543286600,1543286718,1543286718,1543286718,1543286718
40,1543284750,1543286062,1543286600,1543284750,1543286600,1543286062,1543286062,1543286117,1543286117,1543286062,1543286718,1543286117,1543286117
70,1547193062,1547192512,1547192512,1547192512,1547192512,1547193062,1547193062,1547192512,1547192512,1547192512,1547192512,1547192512,1547192512
11,1547429909,1547427506,1547428994,1547430644,1547430644,1547431139,1547427506,1547429909,1547430147,1547430644,1547429909,1547430147,1547430147
30,324364218,442093126,519855626,481211916,445935969,584187892,256891187,456209843,519491217,307998406,504911671,378710366,378710366
10,1531801122,1531801305,1531787589,1531801122,1531801122,1531801305,1531801122,1531801305,1531801305,1531787977,1531801122,1531801122,1531801122
30,126728362,557532128,315393787,526194291,445940041,307998406,570639140,558093399,437494330,481389628,580807562,442093441,442093441
40,1543285418,1543284750,1543286117,1543286640,1543286600,1543286640,1543286718,1543286062,1543286718,1543286718,1543286640,1543284750,1543284750
80,1547195869,1547195869,1547195605,1547195869,1547195869,1547195605,1547195605,1547195351,1547196222,1547195605,1547195605,1547195605,1547195605
10,1531787589,1531801305,1531801122,1531801305,1531801122,1531787977,1531787589,1531801305,1531787977,1531787589,1531787977,1531787589,1531787589
40,1543286640,1543286718,1543285418,1543284750,1543284750,1543286640,1543286718,1543286600,1543285418,1543285418,1543286062,1543286117,1543286117
50,1547014411,1547018010,1547018010,1547018010,1547017446,1547017446,1547018010,1547018010,1547014411,1547017446,1547014411,1547014411,1547014411
20,413820142,557537073,377360095,504912736,256914108,587630579,469979169,445940693,557532861,456113065,272105375,557540605,557540605
13,1547193151,1547193151,1547193891,1547193151,1547193151,1547193151,1547193151,1547193151,1547193151,1547193891,1547193891,1547193151,1547193151
13,1547193151,1547193151,1547193151,1547193151,1547193151,1547193891,1547193151,1547193151,1547193151,1547193151,1547193151,1547193151,1547193151
13,1547193891,1547193151,1547193891,1547193151,1547193151,1547193151,1547193891,1547193891,1547193151,1547193151,1547193891,1547193151,1547193151
20,584189001,1543286640,510509438,460638094,348489861,452993703,290170714,514692884,481211595,520004327,264162202,445940836,445940836
10,1531801305,1531787589,1531801305,1531787589,1531801122,1531787977,1531787589,1531801305,1531801305,1531801122,1531801305,1531787977,1531787977
30,594381529,256921783,413823233,587630659,258868045,445935870,481210127,481211916,307998406,442092979,584188519,590645546,590645546
30,437617450,481211916,126728362,590440578,557539018,514693007,445940752,481212331,481389634,397457110,481211815,504804140,504804140
13,1547193151,1547193151,1547193151,1547193151,1547193891,1547193891,1547193151,1547193151,1547193891,1547193151,1547193151,1547193891,1547193891
80,1547196877,1547195869,1547195605,1547195869,1547195351,1547195605,1547196701,1547195351,1547196877,1547195869,1547195869,1547196701,1547196701
10,1531787977,1531787589,1531801122,1531801122,1531787977,1531787589,1531801305,1531787589,1531801305,1531787589,1531787977,1531801122,1531801122
20,378708747,365730216,445940032,557533610,448965701,469979193,436652098,442595827,437491280,437491280,377360274,382972885,382972885
13,1547193151,1547193891,1547193891,1547193151,1547193151,1547193891,1547193151,1547193891,1547193891,1547193891,1547193891,1547193891,1547193891
13,1547193151,1547193151,1547193891,1547193151,1547193891,1547193151,1547193891,1547193151,1547193151,1547193891,1547193891,1547193151,1547193151
40,1543286640,1543285418,1543286600,1543286117,1543286718,1543286640,1543286640,1543284750,1543286062,1543286062,1543286117,1543284750,1543284750
40,1543284750,1543286718,1543284750,1543286640,1543286600,1543285418,1543286718,1543286640,1543286640,1543286640,1543286718,1543286600,1543286600
11,1547431139,1547430644,1547430644,1547430147,1547430644,1547430644,1547427506,1547430644,1547428994,1547427506,1547431139,1547429909,1547429909
13,1547193891,1547193891,1547193151,1547193151,1547193151,1547193891,1547193151,1547193151,1547193151,1547193891,1547193151,1547193891,1547193891
30,481900119,557537073,256905539,397457108,557536314,307998406,126728362,442093105,349010437,290787846,384274798,272102890,272102890
80,1547196877,1547195869,1547195351,1547196222,1547196701,1547196222,1547196701,1547196877,1547195605,1547195869,1547196701,1547195605,1547195605
10,1531787977,1531787589,1531801305,1531787589,1531787977,1531801122,1531787977,1531801305,1531787977,1531801305,1531787977,1531801305,1531801305
30,256924814,441576097,188862738,256882920,307998406,324361934,504906966,126728362,256891187,413823233,437494330,445940938,445940938
20,469979074,382972885,584188882,443624961,413821382,557533573,526530997,456209470,187679247,510508658,437495075,1543286640,1543286640
10,1531801305,1531787977,1531787589,1531801305,1531787589,1531801305,1531801305,1531787977,1531787589,1531787977,1531787977,1531787589,1531787589
40,1543286640,1543285418,1543286640,1543286640,1543286718,1543285418,1543286718,1543286718,1543286640,1543286600,1543286640,1543284750,1543284750
11,1547427506,1547428994,1547427506,1547431139,1547430644,1547431139,1547428994,1547427506,1547430147,1547427506,1547429292,1547430147,1547430147
20,1543286640,584188991,481246579,437495736,482725333,504791822,1547177679,557537073,520004246,445936732,510508340,557537073,557537073
10,1531787977,1531787589,1531787589,1531787589,1531787977,1531801122,1531801305,1531801305,1531801305,1531801122,1531801122,1531801305,1531801305
50,1547014411,1547017446,1547014411,1547017446,1547017446,1547014411,1547017446,1547018010,1547014411,1547017446,1547018010,1547014411,1547014411
80,1547195605,1547196877,1547195351,1547196701,1547195351,1547196877,1547195351,1547195605,1547196222,1547195351,1547196701,1547195605,1547195605
50,1547017446,1547017446,1547018010,1547014411,1547017446,1547014411,1547018010,1547014411,1547018010,1547017446,1547018010,1547014411,1547014411
20,557537073,1543286640,594380691,445939812,456209470,442093162,1543286640,315397288,504795948,324369206,247722015,442094082,442094082
40,1543286640,1543286062,1543286640,1543286117,1543286640,1543286117,1543286117,1543286600,1543286600,1543284750,1543286600,1543285418,1543285418
30,481210127,504808133,590440834,587473949,307998406,315393183,126536372,584187892,188862738,384274798,514692884,365098903,365098903
50,1547018010,1547014411,1547018010,1547014411,1547014411,1547017446,1547018010,1547018010,1547014411,1547017446,1547018010,1547017446,1547017446
30,514692966,188862738,557537073,504905612,557538853,445938931,470981561,348489805,445941287,442093764,557532603,558093399,558093399
70,1547193062,1547192512,1547193062,1547193062,1547193062,1547192512,1547192512,1547193062,1547193062,1547192512,1547192512,1547192512,1547192512
70,1547192512,1547193062,1547192512,1547192512,1547192512,1547192512,1547193062,1547193062,1547193062,1547193062,1547193062,1547193062,1547193062
30,460931794,557537073,557537370,504905636,445940975,445940045,456209843,384274798,504797716,378710366,445940045,383083111,383083111
30,594381494,454771037,587631787,384274798,481211916,445941287,504800601,256924814,570639140,368671191,526194291,594381447,594381447
30,481210127,384274798,307998406,451087500,126728362,557537073,580807562,349010437,590439667,481389634,587631011,247722066,247722066
80,1547196701,1547195869,1547195869,1547195351,1547195351,1547195869,1547196877,1547195605,1547195869,1547195869,1547196701,1547196877,1547196877
80,1547196222,1547196222,1547196877,1547195869,1547195605,1547195351,1547195605,1547195351,1547195869,1547195605,1547195351,1547196877,1547196877
50,1547014411,1547018010,1547018010,1547018010,1547018010,1547018010,1547017446,1547017446,1547018010,1547018010,1547017446,1547018010,1547018010
50,1547017446,1547018010,1547014411,1547017446,1547014411,1547014411,1547017446,1547018010,1547017446,1547017446,1547014411,1547018010,1547018010
13,1547193891,1547193891,1547193151,1547193891,1547193891,1547193151,1547193891,1547193151,1547193891,1547193151,1547193151,1547193151,1547193151
13,1547193891,1547193891,1547193151,1547193151,1547193891,1547193891,1547193151,1547193151,1547193151,1547193151,1547193891,1547193151,1547193151
11,1547430147,1547429909,1547430644,1547428994,1547429909,1547431139,1547427506,1547431139,1547430147,1547427506,1547429909,1547429292,1547429292
50,1547018010,1547017446,1547014411,1547017446,1547014411,1547014411,1547014411,1547014411,1547018010,1547018010,1547017446,1547018010,1547018010
70,1547193062,1547192512,1547193062,1547192512,1547192512,1547192512,1547193062,1547192512,1547192512,1547193062,1547193062,1547192512,1547192512
11,1547428994,1547427506,1547429292,1547429909,1547428994,1547428994,1547429292,1547428994,1547429292,1547430147,1547428994,1547429909,1547429909
30,451087578,126728362,445940038,188862738,481208640,458902430,441576011,481897605,452705644,584187892,584189017,307998406,307998406
70,1547192512,1547192512,1547192512,1547192512,1547192512,1547192512,1547192512,1547192512,1547193062,1547193062,1547193062,1547192512,1547192512
70,1547193062,1547192512,1547192512,1547192512,1547192512,1547192512,1547192512,1547192512,1547193062,1547193062,1547192512,1547192512,1547192512
80,1547195351,1547195351,1547196701,1547195351,1547196222,1547195605,1547196877,1547195869,1547196701,1547195351,1547195351,1547196877,1547196877
10,1531787977,1531787977,1531801122,1531801122,1531801305,1531787977,1531801122,1531801122,1531801122,1531801305,1531801305,1531787589,1531787589
70,1547192512,1547192512,1547193062,1547192512,1547192512,1547192512,1547193062,1547192512,1547192512,1547192512,1547192512,1547192512,1547192512
40,1543286640,1543286062,1543286600,1543284750,1543286062,1543286600,1543285418,1543286718,1543286117,1543286718,1543284750,1543284750,1543284750
13,1547193151,1547193151,1547193151,1547193151,1547193891,1547193151,1547193151,1547193151,1547193151,1547193151,1547193891,1547193151,1547193151
40,1543285418,1543284750,1543286600,1543285418,1543286640,1543284750,1543284750,1543286640,1543286640,1543286640,1543286117,1543285418,1543285418
11,1547430147,1547430147,1547428994,1547427506,1547431139,1547429909,1547429909,1547429909,1547429292,1547427506,1547429909,1547428994,1547428994
50,1547014411,1547014411,1547018010,1547014411,1547017446,1547018010,1547014411,1547014411,1547018010,1547018010,1547014411,1547017446,1547017446
50,1547017446,1547018010,1547017446,1547017446,1547017446,1547017446,1547014411,1547017446,1547017446,1547018010,1547018010,1547017446,1547017446
13,1547193151,1547193891,1547193891,1547193151,1547193891,1547193891,1547193151,1547193891,1547193891,1547193151,1547193891,1547193151,1547193151
13,1547193151,1547193891,1547193891,1547193151,1547193151,1547193891,1547193151,1547193891,1547193891,1547193891,1547193151,1547193891,1547193891
30,442092979,584189017,456099412,377352920,580821539,452600332,307998406,324361412,256882674,557537073,451085097,580821539,580821539
10,1531801305,1531801122,1531787977,1531801305,1531787589,1531787977,1531801122,1531801122,1531787589,1531787589,1531787977,1531787589,1531787589
30,481385109,307998406,377353231,445940041,594381447,557537073,519855626,290787846,442093582,557529720,377359852,456099350,456099350
70,1547192512,1547192512,1547193062,1547192512,1547193062,1547193062,1547193062,1547193062,1547192512,1547192512,1547193062,1547192512,1547192512
80,1547195605,1547195869,1547196701,1547195605,1547195869,1547196701,1547196877,1547195351,1547196222,1547196877,1547196222,1547196877,1547196877
30,365098903,504809579,481385142,397457108,557537073,188862738,504903015,478761177,514693007,504903015,290789717,445941092,445941092
20,557537073,584188982,1543286640,1547170224,443625152,445939812,188862738,557537073,584188648,587473364,587631862,590438379,590438379
50,1547014411,1547017446,1547017446,1547014411,1547018010,1547017446,1547018010,1547018010,1547014411,1547014411,1547018010,1547018010,1547018010
10,1531801305,1531787977,1531801305,1531801305,1531787589,1531801122,1531787589,1531801122,1531801122,1531801122,1531801305,1531801122,1531801122
50,1547017446,1547017446,1547017446,1547014411,1547018010,1547018010,1547018010,1547017446,1547017446,1547017446,1547017446,1547017446,1547017446
80,1547195351,1547195351,1547195351,1547195351,1547196222,1547196222,1547196877,1547196701,1547196222,1547195869,1547195605,1547195869,1547195869
40,1543284750,1543286600,1543286117,1543284750,1543286600,1543286640,1543284750,1543286600,1543285418,1543286600,1543286600,1543286640,1543286640
40,1543286062,1543286718,1543286718,1543286062,1543286718,1543286718,1543286718,1543285418,1543286062,1543286640,1543286640,1543286600,1543286600
30,348489805,348489805,397457108,377314234,481208183,456099412,504845587,481214102,590440834,324361934,188862738,437618155,437618155
50,1547017446,1547018010,1547017446,1547014411,1547018010,1547017446,1547014411,1547018010,1547017446,1547018010,1547014411,1547014411,1547014411
80,1547195869,1547195605,1547195351,1547195351,1547196222,1547195351,1547196222,1547196222,1547196701,1547195869,1547195869,1547196877,1547196877
11,1547429909,1547427506,1547429909,1547428994,1547431139,1547429909,1547430644,1547430644,1547430147,1547431139,1547431139,1547429909,1547429909
80,1547195351,1547195869,1547196701,1547195605,1547195605,1547196701,1547196877,1547195351,1547196222,1547196222,1547195351,1547196877,1547196877
50,1547014411,1547017446,1547018010,1547018010,1547018010,1547017446,1547017446,1547018010,1547017446,1547017446,1547014411,1547017446,1547017446
30,514692884,590441239,441576097,307998406,590441174,377353282,454771022,437495533,557537073,481208183,445940038,557535390,557535390
80,1547195351,1547195351,1547195869,1547196877,1547196877,1547196877,1547195351,1547195351,1547195605,1547195869,1547195605,1547195351,1547195351
80,1547195605,1547195605,1547195605,1547196877,1547196222,1547195351,1547196222,1547195351,1547196701,1547195869,1547196877,1547195351,1547195351
30,413823388,481214102,469978459,557537738,481385142,510163286,315393434,441575980,557536457,348489805,256889578,126728362,126728362
30,590645546,445935492,504906966,447293452,504809402,557528342,470909406,514692884,481386889,504905547,481389427,445940040,445940040
11,1547428994,1547429909,1547430644,1547431139,1547429909,1547428994,1547429909,1547429909,1547427506,1547430147,1547427506,1547431139,1547431139
70,1547192512,1547192512,1547192512,1547193062,1547192512,1547193062,1547193062,1547193062,1547192512,1547192512,1547192512,1547192512,1547192512
70,1547193062,1547193062,1547193062,1547193062,1547193062,1547193062,1547192512,1547192512,1547193062,1547192512,1547192512,1547193062,1547193062
11,1547428994,1547430147,1547429292,1547430644,1547429292,1547429909,1547428994,1547427506,1547428994,1547430644,1547427506,1547428994,1547428994
11,1547430644,1547427506,1547429909,1547427506,1547428994,1547430644,1547430147,1547429909,1547429292,1547430644,1547428994,1547429909,1547429909
30,557528242,481212331,481385109,557154921,348489805,348489805,126728362,510163286,504910397,445940041,324361412,188843204,188843204
40,1543286600,1543286718,1543286718,1543285418,1543286640,1543286640,1543284750,1543284750,1543286117,1543286062,1543286640,1543286600,1543286600
50,1547014411,1547018010,1547018010,1547018010,1547014411,1547018010,1547017446,1547014411,1547017446,1547014411,1547018010,1547017446,1547017446
50,1547014411,1547014411,1547018010,1547017446,1547017446,1547014411,1547018010,1547018010,1547014411,1547017446,1547014411,1547017446,1547017446
10,1531787977,1531801122,1531801305,1531801122,1531787977,1531787589,1531801305,1531787977,1531787589,1531801305,1531801305,1531787977,1531787977
10,1531787977,1531801122,1531787977,1531787589,1531801305,1531801305,1531787589,1531801305,1531801305,1531801305,1531787589,1531801122,1531801122
13,1547193151,1547193151,1547193151,1547193891,1547193151,1547193891,1547193891,1547193151,1547193151,1547193891,1547193151,1547193151,1547193151
10,1531801122,1531801305,1531787589,1531787977,1531801305,1531787589,1531787589,1531787977,1531787589,1531787977,1531801305,1531801305,1531801305
50,1547017446,1547018010,1547014411,1547017446,1547017446,1547018010,1547017446,1547014411,1547018010,1547017446,1547014411,1547014411,1547014411
50,1547014411,1547017446,1547014411,1547018010,1547014411,1547014411,1547017446,1547018010,1547018010,1547014411,1547014411,1547017446,1547017446
11,1547429909,1547428994,1547428994,1547427506,1547427506,1547431139,1547430644,1547431139,1547431139,1547428994,1547430644,1547431139,1547431139
30,504903015,557528242,456286233,557528512,469326359,557532022,228845491,452708565,378710366,228845491,384274798,397457108,397457108
13,1547193891,1547193891,1547193891,1547193151,1547193891,1547193151,1547193891,1547193151,1547193891,1547193151,1547193151,1547193891,1547193891
40,1543286718,1543284750,1543286117,1543286117,1543285418,1543285418,1543286600,1543286062,1543286600,1543286718,1543286640,1543286600,1543286600
20,324368498,1547174591,1547169812,437497156,272101450,587631752,445936124,1543286640,557537073,587632068,290170809,307998406,307998406
10,1531787589,1531787589,1531801305,1531801305,1531801305,1531801122,1531787589,1531787589,1531801305,1531801122,1531801305,1531787977,1531787977
80,1547196877,1547196701,1547195605,1547195869,1547195605,1547196877,1547196877,1547195869,1547195351,1547196877,1547195351,1547195351,1547195351
30,583128222,481212331,307998406,413823233,478761177,462057620,590440178,384274798,307998406,377353114,520004533,256882674,256882674
50,1547018010,1547018010,1547018010,1547014411,1547014411,1547018010,1547017446,1547018010,1547014411,1547014411,1547017446,1547014411,1547014411
40,1543286600,1543286117,1543286117,1543286718,1543286117,1543286718,1543286718,1543286600,1543286117,1543286600,1543286718,1543286600,1543286600
13,1547193151,1547193151,1547193891,1547193891,1547193151,1547193891,1547193891,1547193151,1547193891,1547193151,1547193891,1547193151,1547193151
50,1547014411,1547018010,1547018010,1547017446,1547017446,1547018010,1547018010,1547017446,1547018010,1547014411,1547018010,1547017446,1547017446
30,594381011,594381408,481210506,413826401,315393183,594381511,126535623,445941329,126728362,450178945,307998406,504905612,504905612
11,1547427506,1547431139,1547428994,1547430147,1547427506,1547430147,1547428994,1547427506,1547430147,1547431139,1547429909,1547431139,1547431139
20,587631943,469979098,383039977,557537073,445940653,557538330,445934370,324369282,519598503,481209739,377316373,1543286640,1543286640
20,557533211,437495553,557533667,463083888,272101253,256897673,587473294,1547023225,587631943,445932255,540640869,445823211,445823211
13,1547193151,1547193891,1547193151,1547193891,1547193891,1547193151,1547193891,1547193151,1547193891,1547193151,1547193891,1547193151,1547193151
13,1547193151,1547193891,1547193891,1547193891,1547193891,1547193891,1547193151,1547193891,1547193891,1547193891,1547193151,1547193151,1547193151
30,383082305,514692884,188862738,456286233,383082254,324361934,557535989,377356711,590440761,442093255,481209937,510308132,510308132
13,1547193151,1547193151,1547193891,1547193151,1547193891,1547193151,1547193891,1547193151,1547193891,1547193891,1547193151,1547193891,1547193891
40,1543286117,1543286600,1543286117,1543284750,1543286117,1543286062,1543285418,1543286718,1543286600,1543284750,1543286600,1543286718,1543286718
70,1547193062,1547193062,1547192512,1547192512,1547193062,1547193062,1547192512,1547193062,1547192512,1547192512,1547193062,1547193062,1547193062
70,1547192512,1547192512,1547193062,1547192512,1547193062,1547192512,1547192512,1547193062,1547193062,1547192512,1547192512,1547193062,1547193062
11,1547429909,1547430147,1547430147,1547429909,1547431139,1547427506,1547428994,1547430147,1547430644,1547431139,1547430644,1547429292,1547429292
70,1547193062,1547193062,1547193062,1547193062,1547192512,1547193062,1547192512,1547193062,1547192512,1547192512,1547193062,1547193062,1547193062
40,1543286117,1543286600,1543286062,1543284750,1543286062,1543286640,1543286117,1543286718,1543286718,1543286640,1543284750,1543286600,1543286600
20,590439232,460638094,504914982,587632062,469978440,442595824,504915071,258635023,587632080,437497090,1547172564,557540418,557540418
10,1531787977,1531787977,1531787589,1531801305,1531801122,1531801122,1531801122,1531801305,1531801305,1531801122,1531801305,1531787977,1531787977
80,1547195605,1547196877,1547195869,1547195605,1547196222,1547196222,1547195351,1547195351,1547196701,1547196877,1547195605,1547195605,1547195605
50,1547018010,1547017446,1547017446,1547014411,1547018010,1547017446,1547014411,1547017446,1547014411,1547014411,1547018010,1547017446,1547017446
80,1547196701,1547196877,1547196701,1547196701,1547196701,1547196701,1547195869,1547196222,1547195869,1547196877,1547195351,1547196701,1547196701
50,1547014411,1547018010,1547017446,1547018010,1547018010,1547017446,1547018010,1547017446,1547017446,1547017446,1547017446,1547017446,1547017446
30,504910397,307998406,349009510,445941329,462057620,384274798,377356711,504910397,377315654,307998406,188848272,307995689,307995689
70,1547193062,1547192512,1547192512,1547193062,1547193062,1547193062,1547193062,1547192512,1547192512,1547193062,1547193062,1547192512,1547192512
80,1547195869,1547196701,1547195605,1547196701,1547196222,1547196701,1547196701,1547196701,1547195605,1547196877,1547195869,1547195351,1547195351
50,1547018010,1547014411,1547014411,1547017446,1547018010,1547018010,1547018010,1547018010,1547014411,1547018010,1547017446,1547018010,1547018010
11,1547429292,1547429909,1547429292,1547431139,1547428994,1547427506,1547431139,1547430147,1547430644,1547429292,1547431139,1547427506,1547427506
13,1547193151,1547193891,1547193151,1547193891,1547193891,1547193891,1547193151,1547193891,1547193891,1547193891,1547193151,1547193891,1547193891
10,1531787589,1531787977,1531801305,1531801305,1531801122,1531787977,1531787977,1531801122,1531787977,1531801122,1531801122,1531801305,1531801305
50,1547017446,1547017446,1547018010,1547017446,1547018010,1547017446,1547018010,1547014411,1547018010,1547014411,1547018010,1547017446,1547017446
30,445938588,481387052,397457109,470909406,451087524,188843204,587630526,437617450,188862738,519598756,307998406,368671191,368671191
70,1547193062,1547192512,1547192512,1547193062,1547192512,1547193062,1547193062,1547192512,1547192512,1547192512,1547193062,1547193062,1547193062
80,1547196877,1547196701,1547195869,1547195605,1547195605,1547195605,1547195605,1547195351,1547195351,1547196222,1547195869,1547195869,1547195869
30,437494330,481385109,456099281,377351070,504903707,520004733,510163790,557537662,188862738,383082803,324371144,456099281,456099281
50,1547018010,1547017446,1547014411,1547018010,1547018010,1547018010,1547014411,1547018010,1547014411,1547014411,1547014411,1547017446,1547017446
13,1547193891,1547193891,1547193891,1547193891,1547193891,1547193151,1547193151,1547193891,1547193151,1547193151,1547193151,1547193151,1547193151
13,1547193151,1547193151,1547193891,1547193151,1547193891,1547193151,1547193891,1547193151,1547193151,1547193891,1547193891,1547193891,1547193891
11,1547427506,1547429909,1547431139,1547429909,1547430147,1547429909,1547427506,1547430644,1547428994,1547430644,1547430147,1547428994,1547428994
11,1547429909,1547430147,1547430644,1547430644,1547428994,1547429909,1547430147,1547430147,1547429292,1547430147,1547430644,1547430147,1547430147
30,126728362,481211916,307998406,469978921,307998406,384274798,480614539,383082305,188862738,557535989,584187892,481385109,481385109
13,1547193151,1547193891,1547193891,1547193891,1547193891,1547193151,1547193891,1547193151,1547193891,1547193891,1547193891,1547193151,1547193151
13,1547193151,1547193891,1547193151,1547193151,1547193891,1547193891,1547193151,1547193151,1547193891,1547193891,1547193151,1547193151,1547193151
30,557528512,450178945,126728362,349009543,504799593,469978465,481246419,514692884,397457105,590440178,557537234,437495510,437495510
11,1547427506,1547429292,1547429292,1547430644,1547429292,1547431139,1547430644,1547428994,1547428994,1547427506,1547429292,1547428994,1547428994
40,1543286062,1543285418,1543286718,1543286640,1543286062,1543285418,1543286117,1543286117,1543286062,1543284750,1543286640,1543286062,1543286062
11,1547427506,1547427506,1547428994,1547428994,1547429292,1547430644,1547431139,1547429909,1547428994,1547430644,1547428994,1547428994,1547428994
11,1547429292,1547430147,1547431139,1547427506,1547430147,1547429292,1547431139,1547427506,1547429292,1547429909,1547429909,1547430147,1547430147
50,1547018010,1547017446,1547014411,1547017446,1547017446,1547018010,1547017446,1547018010,1547018010,1547018010,1547017446,1547018010,1547018010
80,1547195351,1547196222,1547195869,1547196877,1547196222,1547196701,1547195605,1547195869,1547196222,1547196701,1547195605,1547196701,1547196701
30,377353302,126728362,256921380,504797716,587630992,452600332,510507775,557534813,383082346,445936200,368671508,437495437,437495437
20,1543286640,481389774,584187393,587631862,510509520,587631933,442595817,557537073,456098758,587473420,510509660,469979137,469979137
30,557528512,469458718,493855114,504797716,383084574,445941092,188862738,557537073,392599393,188862738,307998406,384274798,384274798
70,1547193062,1547192512,1547192512,1547193062,1547193062,1547192512,1547192512,1547193062,1547192512,1547193062,1547193062,1547192512,1547192512
13,1547193151,1547193151,1547193891,1547193891,1547193891,1547193151,1547193891,1547193891,1547193151,1547193891,1547193151,1547193151,1547193151
50,1547018010,1547018010,1547017446,1547014411,1547014411,1547017446,1547018010,1547014411,1547014411,1547018010,1547017446,1547014411,1547014411
13,1547193891,1547193151,1547193891,1547193151,1547193151,1547193151,1547193891,1547193891,1547193151,1547193151,1547193891,1547193151,1547193151
11,1547427506,1547430644,1547430644,1547430644,1547431139,1547427506,1547430147,1547430147,1547427506,1547430147,1547431139,1547430644,1547430644
70,1547193062,1547193062,1547192512,1547193062,1547192512,1547192512,1547193062,1547193062,1547192512,1547192512,1547192512,1547192512,1547192512
70,1547193062,1547193062,1547193062,1547193062,1547193062,1547193062,1547192512,1547192512,1547193062,1547192512,1547193062,1547193062,1547193062
20,481247513,584188982,587631943,1543286640,266756688,590644672,188862738,413821707,349010320,315392752,587630581,315395001,315395001
10,1531787589,1531787977,1531801122,1531787589,1531801305,1531801305,1531787589,1531787589,1531801122,1531787977,1531801305,1531801305,1531801305
13,1547193151,1547193891,1547193891,1547193151,1547193891,1547193891,1547193891,1547193891,1547193151,1547193891,1547193151,1547193151,1547193151
30,504905636,413826401,587631768,557532330,481385142,557532128,504911671,584187892,348489805,349010231,442093842,441576251,441576251
20,445929561,376161266,1547176596,272103082,482725181,324368599,540236188,587631352,256915833,443350786,481387381,587630500,587630500
13,1547193151,1547193151,1547193151,1547193151,1547193151,1547193891,1547193151,1547193891,1547193891,1547193151,1547193151,1547193151,1547193151
13,1547193151,1547193891,1547193891,1547193151,1547193891,1547193151,1547193891,1547193151,1547193891,1547193891,1547193151,1547193151,1547193151
20,1547172179,557538103,383085023,481389768,594380815,481388660,590644804,510508050,587631174,557538476,557537073,557533573,557533573
80,1547195605,1547195869,1547196222,1547196222,1547196877,1547196222,1547196877,1547195605,1547195605,1547195869,1547195605,1547196701,1547196701
